countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
ABW,1970,190,105,46,329,304,354,273,119,69,446,391,469,0,2,2,104,112,,
ABW,1971,200,110,49,347,320,373,298,130,75,486,427,511,0,2,2,109,122,,
ABW,1972,211,116,51,365,337,392,325,142,82,530,466,558,0,2,2,115,133,,
ABW,1973,222,123,54,385,355,413,355,155,90,579,508,608,0,2,2,121,145,,
ABW,1974,234,129,57,405,374,435,387,169,98,631,554,664,0,2,2,128,158,,
ABW,1975,246,136,60,427,394,459,422,185,107,689,604,724,0,2,2,134,172,,
ABW,1976,260,143,63,449,415,483,460,201,116,751,659,790,0,2,2,142,188,,
ABW,1977,273,151,67,473,437,509,502,220,127,819,719,861,0,2,2,149,205,,
ABW,1978,288,159,70,499,460,536,548,240,139,894,785,940,0,2,2,157,224,,
ABW,1979,303,167,74,525,485,565,598,261,151,975,856,1025,0,2,2,166,244,,
ABW,1980,320,176,78,553,511,595,652,285,165,1064,934,1118,0,2,2,174,266,,
ABW,1981,337,186,82,583,538,626,711,311,180,1161,1018,1220,0,2,2,184,290,,
ABW,1982,355,195,87,614,567,660,776,339,196,1266,1111,1331,0,2,2,193,317,,
ABW,1983,373,206,91,646,597,695,846,370,214,1381,1212,1452,0,2,2,204,346,,
ABW,1984,393,217,96,681,629,732,923,404,234,1507,1322,1584,0,2,2,215,377,,
ABW,1985,414,228,101,717,662,771,1007,440,255,1644,1442,1728,0,2,2,226,411,,
ABW,1986,436,241,106,755,697,812,1099,480,278,1793,1573,1885,0,2,2,238,449,,
ABW,1987,525,289,128,909,840,977,1276,558,323,2081,1826,2188,0,2,2,286,521,,
ABW,1988,641,354,156,1110,1024,1194,1514,661,383,2469,2168,2596,0,2,2,350,617,,
ABW,1989,748,413,183,1295,1196,1393,1695,743,429,2768,2429,2910,0,2,2,409,693,,
ABW,1990,826,454,202,1429,1325,1532,1766,770,445,2880,2526,3026,0,2,2,447,719,,
ABW,1991,934,516,225,1616,1481,1747,1905,832,484,3108,2731,3267,0,2,2,514,777,0,
ABW,1992,1030,573,254,1789,1659,1920,2009,887,508,3285,2879,3459,0,2,2,564,828,0,
ABW,1993,1184,638,293,2043,1913,2169,2179,938,543,3540,3104,3712,0,2,2,625,876,0,
ABW,1994,1303,734,299,2251,1990,2495,2337,1023,607,3819,3372,4016,0,2,2,753,955,0,
ABW,1995,1342,762,352,2358,2261,2477,2359,1077,590,3888,3381,4117,0,2,2,723,1005,0,
ABW,1996,1486,727,372,2515,2423,2588,2529,1009,603,4027,3534,4168,0,2,2,700,942,0,
ABW,1997,1538,859,483,2660,2616,2873,2543,1171,745,4236,3817,4494,0,2,2,836,1093,0,
ABW,1998,1688,978,489,2790,2757,3124,2738,1325,707,4379,4147,4793,0,2,2,920,1237,0,
ABW,1999,1803,985,503,2898,2887,3232,2860,1323,696,4436,4223,4849,0,2,2,971,1235,0,
ABW,2000,1863,885,536,2932,2622,3514,2780,1062,762,4101,3329,5068,0,2,2,871,991,0,
ABW,2001,1926,843,629,2848,2606,3602,2855,1085,820,4083,3619,5049,0,2,2,829,1013,0,
ABW,2002,2048,968,652,2652,2667,3641,2939,1225,829,3708,3688,4940,0,2,2,952,1144,0,
ABW,2003,2191,1094,668,2684,2835,3791,3032,1359,858,3690,3854,4963,0,2,2,1059,1268,0,
ABW,2004,2313,1188,689,3051,3025,4180,3122,1452,850,4032,3960,5336,0,2,2,1159,1356,0,
ABW,2005,2473,1450,720,3362,3597,4372,3229,1733,870,4213,4488,5399,0,2,2,1446,1618,0,
ABW,2006,2658,1579,737,3336,3738,4542,3349,1845,844,4124,4552,5413,0,2,2,1579,1722,0,
ABW,2007,2973,1575,760,3616,3964,4899,3556,1779,851,4282,4695,5565,0,2,2,1575,1661,0,
ABW,2008,3055,1691,809,3884,4237,5143,3353,1814,849,4353,4615,5435,0,2,2,1691,1694,0,
ABW,2009,2859,1402,850,3331,3762,4681,3205,1513,895,3739,4264,4970,0,2,2,1402,1413,0,
ABW,2010,2910,1281,871,3049,3660,4478,3196,1350,874,3370,3879,4808,0,2,2,1281,1260,0,
ABW,2011,3156,1346,889,3613,4217,4776,3321,1370,846,3842,4219,4825,0,2,2,1346,1279,0,
ABW,2012,3187,1251,955,3456,4124,4748,3334,1254,903,3617,4044,4759,0,2,2,1251,1171,0,
ABW,2013,3235,1148,960,3700,4206,4836,3467,1152,920,3828,4058,4959,0,2,2,1072,1076,0,
ABW,2014,3266,1152,901,3839,4208,4950,3484,1119,845,3951,3998,4972,0,2,2,1077,1045,0,
ABW,2015,3242,1127,891,3842,3875,5226,3332,1062,883,3951,3878,5257,0,2,2,1051,991,0,
ABW,2016,3257,1136,891,3785,3761,5309,3330,1121,883,3898,3874,5365,0,2,2,1061,1047,0,
ABW,2017,3326,1138,913,4012,3919,5471,3326,1138,913,4012,3919,5471,0,2,2,1063,1063,0,
ABW,2018,3520,1219,966,4169,4140,5734,3326,1141,905,4243,4051,5520,0,2,2,1138,1066,0,
ABW,2019,3607,1247,989,4270,4218,5895,3309,1140,895,4184,3956,5482,0,2,2,1164,1064,0,
AFG,1970,70,4,5,7,9,78,179842,103107,22025,12343,11512,679116,11,0,0,4,104002,,
AFG,1971,75,4,5,9,12,82,171966,109981,22604,15943,16796,677243,11,0,0,4,110936,,
AFG,1972,67,5,5,10,13,74,166359,100687,23641,19312,17585,590488,12,0,0,5,97069,,
AFG,1973,68,5,5,10,12,77,179234,97589,24807,24035,18397,578564,12,0,0,5,97069,,
AFG,1974,80,8,6,13,14,93,193504,119275,25519,32548,25453,606898,12,0,0,8,124803,,
AFG,1975,89,10,6,14,15,104,198125,140651,33356,36127,30075,643584,13,0,0,10,144217,,
AFG,1976,94,15,7,15,17,113,199448,200289,36918,45603,36365,679782,13,0,0,15,214938,,
AFG,1977,108,16,8,15,19,129,212491,206330,39574,49453,43940,660733,13,0,0,16,202458,,
AFG,1978,121,20,9,16,20,145,220360,228481,42489,52130,48178,690636,13,0,0,20,234352,,
AFG,1979,132,21,10,19,23,159,217392,223693,42324,55666,49655,687325,13,0,0,21,219115,,
AFG,1980,135,21,10,19,23,161,210737,212520,41028,53302,48131,663555,13,0,0,21,209181,4,
AFG,1981,142,23,10,19,24,170,212055,217134,41285,53037,48065,668928,13,0,0,23,217919,4,
AFG,1982,145,23,10,20,25,174,216397,220787,42130,54761,49304,682712,13,0,0,23,220095,4,
AFG,1983,144,23,10,20,25,172,225830,229785,43967,56906,51403,711964,13,0,0,23,230980,3,
AFG,1984,142,23,10,20,24,170,231358,236120,45043,58238,52605,729710,12,0,0,23,235972,3,
AFG,1985,141,22,10,19,24,169,232781,237313,45320,58721,52984,734160,12,0,0,22,236071,3,
AFG,1986,140,22,10,19,24,168,238365,242939,46408,60067,54237,751689,12,0,0,22,243237,3,
AFG,1987,126,20,9,17,22,151,220741,225096,42976,55624,50220,696171,12,0,0,20,218371,3,
AFG,1988,115,18,8,16,20,137,201421,205343,39214,50774,45834,635226,12,0,0,18,200214,3,
AFG,1989,135,22,10,19,23,161,186624,190256,36335,47034,42463,588554,12,0,0,22,186109,3,
AFG,1990,150,24,11,21,26,180,179067,182569,34863,45131,40743,564730,12,0,0,24,180307,3,
AFG,1991,148,23,11,23,33,172,167926,164788,32691,47251,48759,513044,13,0,0,23,159225,4,
AFG,1992,157,23,11,27,44,174,172509,160996,33590,54901,63708,505696,14,0,0,23,160400,4,
AFG,1993,134,19,10,26,44,144,144719,129128,28176,50606,63188,408948,16,0,0,19,119309,4,
AFG,1994,711,94,51,151,278,729,115710,98543,22518,44065,58237,314862,17,0,0,94,91935,5,
AFG,1995,2319,294,168,526,1009,2297,157180,127370,30630,64849,89795,410995,18,1,1,294,136622,5,
AFG,1996,6973,846,504,1683,3331,6675,168136,130819,32723,73519,104943,425649,19,3,3,846,128265,5,
AFG,1997,9446,1103,682,2393,4850,8774,164912,122938,32050,76213,111724,403639,19,3,3,1103,120575,5,
AFG,1998,9779,1097,710,2600,5381,8806,162332,116122,31749,78845,118143,384756,20,3,3,1097,114055,5,
AFG,1999,116098,12395,8337,32507,68769,100568,159606,109558,30953,80966,123565,366362,20,47,47,12395,107523,5,
AFG,2000,187439,19355,13470,54244,116237,158271,155763,102736,30145,82204,127421,346749,21,47,47,19355,100664,5,
AFG,2001,204000,22724,15099,58012,128908,170927,148360,105175,29558,77131,123995,327208,22,48,48,22724,105744,6,
AFG,2002,220769,22988,15472,59611,123099,195741,207579,136956,39020,102125,151802,486123,23,47,47,22988,144936,6,
AFG,2003,284376,26228,21365,95034,185255,230601,263267,154964,53235,160378,226132,562964,24,49,49,26228,158026,6,
AFG,2004,312604,40614,27760,96954,197458,257814,266318,181576,65495,153208,236050,579067,25,48,48,40614,188433,7,
AFG,2005,356932,60292,35474,101500,211479,307885,297817,196015,71040,157241,247865,622546,26,49,49,60292,198476,7,
AFG,2006,389523,77223,45312,116461,223397,354705,314254,193302,92576,162266,251116,675856,26,50,50,77223,192223,7,
AFG,2007,508525,82438,61720,119937,235921,470251,340973,195298,118738,163064,251452,828889,27,50,50,82438,196508,7,
AFG,2008,570824,81304,68960,132239,209931,514400,351930,189730,129995,198256,251945,819730,28,50,50,81304,188201,7,
AFG,2009,583318,86504,89649,138995,202071,583525,359555,248587,161072,259620,292428,908821,28,50,50,86504,265773,8,
AFG,2010,655588,98350,133534,124773,237071,682800,476683,238740,181849,294021,344278,956532,29,46,46,98350,231689,8,
AFG,2011,737072,105487,155153,97985,268830,811093,543522,213369,219989,335672,383865,1021217,30,47,47,105487,208686,8,
AFG,2012,816116,125055,187724,104653,356736,974457,770115,218237,246028,296152,485933,1120308,31,51,51,125055,221284,9,
AFG,2013,863705,139102,212590,135975,389098,1086606,962758,209524,258193,211070,534700,1194817,32,55,55,139102,206651,9,
AFG,2014,873031,145850,237340,158692,363664,1119229,960889,166416,264934,266992,454449,1231538,33,57,57,145850,155576,9,
AFG,2015,915786,156783,253694,185698,379660,1144181,985172,159784,277868,242358,440569,1214064,34,61,61,156783,161243,10,
AFG,2016,974266,153835,281337,211303,396596,1224144,977116,160181,292204,208610,402735,1234103,35,68,68,153835,160181,10,
AFG,2017,912820,188478,272353,298663,405447,1266867,912820,188478,272353,298663,405447,1266867,36,68,68,188478,188478,11,
AFG,2018,1154110,200573,252990,220876,531990,1296559,1160579,196972,246197,224951,543028,1286893,37,72,72,200573,196972,11,
AFG,2019,1345235,171113,335480,177019,639161,1389686,1312844,162020,310188,177190,624344,1338722,38,78,78,171113,162020,12,
AGO,1970,0,0,0,0,0,0,2859814,2033267,1200798,701708,1747928,4774977,6,0,0,0,1733296,4,
AGO,1971,0,0,0,0,0,0,3032408,2153408,1270089,745261,1852981,5061475,6,0,0,0,1835712,4,
AGO,1972,0,0,0,0,0,0,3037477,2165367,1274685,746895,1862108,5071598,6,0,0,0,1845907,4,
AGO,1973,0,0,0,0,0,0,3284852,2343288,1382472,806635,2018520,5482398,6,0,0,0,1997579,4,
AGO,1974,0,0,0,0,0,0,3373137,2414174,1437979,831587,2084343,5652352,7,0,0,0,2058007,4,
AGO,1975,0,0,0,0,0,0,3225168,2266813,1334630,784036,1933656,5369734,7,0,0,0,1932386,4,
AGO,1976,0,0,0,0,0,0,3054853,2156428,1263510,756829,1864499,5090508,7,0,0,0,1838287,4,
AGO,1977,0,0,0,0,0,0,3068158,2229543,1300074,756405,1911428,5131232,8,0,0,0,1900615,5,
AGO,1978,0,0,0,0,0,0,2917437,2088149,1245451,711590,1813832,4859277,8,0,0,0,1780081,5,
AGO,1979,0,0,0,0,0,0,2850157,2074096,1294466,716821,1811275,4873855,8,0,0,0,1768102,5,
AGO,1980,0,0,0,0,0,0,3093727,1983001,1094298,700962,1581255,4990827,8,0,0,0,1690446,5,
AGO,1981,0,0,0,0,0,0,3142650,2013086,1151504,756690,1854886,4771231,9,0,0,0,1716092,5,
AGO,1982,0,0,0,0,0,0,3151412,2283845,1303887,659076,1885701,4771231,9,0,0,0,1946906,5,
AGO,1983,0,0,0,0,0,0,3393658,1975480,1319174,689174,1835606,4971622,9,0,0,0,1684035,5,
AGO,1984,0,0,0,0,0,0,3416742,2088297,1610132,775290,1875261,5269920,10,0,0,0,1780207,6,
AGO,1985,0,0,0,0,0,0,4151244,1654822,1466116,729555,1699262,5454367,10,0,0,0,1410683,6,
AGO,1986,0,0,0,0,0,0,3761991,1405362,1565885,838160,1405395,5627607,10,0,0,0,1212836,6,
AGO,1987,0,0,0,0,0,0,3649075,1612817,1632740,1067901,1582768,6021560,11,0,0,0,1344220,6,
AGO,1988,0,0,0,0,0,0,3640032,1216083,1725479,1351562,1605881,6357135,11,0,0,0,1097841,6,
AGO,1989,0,0,0,0,0,0,3971965,1129703,1626268,1327925,1587517,6381767,11,0,0,0,908206,6,
AGO,1990,0,0,0,0,0,0,3861007,1216992,1637046,1380144,1709304,6353391,12,0,0,0,979407,7,
AGO,1991,0,0,0,0,0,0,2375774,2736340,1911463,1303477,1697584,6416376,12,0,0,0,2202143,7,
AGO,1992,0,0,0,0,0,0,1952715,4421949,1865122,1747939,2618854,6041770,13,0,0,0,3558683,7,
AGO,1993,0,0,0,0,0,0,1512854,3448778,975210,1387199,2063283,4592747,13,0,0,0,2775496,7,
AGO,1994,0,0,0,1,1,1,1717876,3397505,1218295,2028898,2877588,4654260,14,0,0,0,2734233,7,
AGO,1995,10,5,4,14,14,18,1999952,4243483,1535173,2269728,3410805,5352400,14,0,0,5,3415057,8,
AGO,1996,211,388,370,924,775,1117,1888354,6328306,665037,2958136,3630119,6077348,14,0,0,388,5092875,8,
AGO,1997,1260,596,502,1604,1620,2342,2673343,4900641,1999368,2583932,3818522,6519432,15,0,0,596,3943922,8,
AGO,1998,957,1192,1788,1902,2453,3385,3852555,6773176,1050468,2119858,3999138,6825268,15,0,0,1192,5450895,8,
AGO,1999,13728,6328,4372,19780,21247,22960,3196850,5483563,2292226,3361247,5282062,6974160,16,3,3,6328,4413045,9,
AGO,2000,48451,14353,41833,82709,64777,122568,2462533,3080666,1680431,3596198,3687936,7187195,16,10,10,14353,2479249,9,
AGO,2001,135971,35317,91113,198698,197539,263561,4391190,2828975,1409545,3119702,4537636,7412873,17,22,22,35317,2276694,9,
AGO,2002,276187,202897,127292,379835,320827,665385,4230472,3038602,1636200,3552717,4313023,8489963,18,44,44,201789,2445397,10,
AGO,2003,570822,404677,290430,721898,658887,1328940,4578362,3462980,1701138,3504986,4731155,8743800,18,75,75,394360,2755960,10,
AGO,2004,818775,607855,281600,1148680,889334,1967570,4759700,4056555,1736920,3963676,5068625,9701517,19,84,84,602229,3259477,10,
AGO,2005,1029630,887970,516512,2111490,1323250,3222350,4999204,4551292,1880506,4872469,5674392,11159577,19,87,87,895564,3655504,11,
AGO,2006,1222807,980907,645850,2671846,1311648,4209762,5319664,4744267,2065172,5568737,6034711,12459439,20,80,80,923944,3806841,11,
AGO,2007,1551012,1288159,777831,3399591,2010258,5006335,5637779,5319746,2240711,6490920,6493350,14204922,21,77,77,1259386,4262519,11,
AGO,2008,1913019,2046422,1117054,4814772,3247914,6643353,6098386,6726026,2517215,7180256,7673191,15790824,22,75,75,1941186,5339648,12,
AGO,2009,2354312,2388265,1109812,3277095,3552144,5577341,6727614,6972617,2284733,6989942,7636787,15926397,23,79,79,2386683,5832229,12,
AGO,2010,2757018,2171659,1312542,4739836,3279403,7701651,6990962,6341328,2400344,6823656,6740363,16700294,23,92,92,2174677,5314337,12,
AGO,2011,3568472,2774806,1914937,6370916,4128189,10500942,7707426,7011046,3054069,6474005,7478435,17280124,24,94,94,2771451,5860301,13,
AGO,2012,4328809,3260098,2181253,6838653,4383863,12224950,8466121,7513472,3073074,6810644,7471745,18756219,25,95,95,3261719,6290942,13,
AGO,2013,4955099,3449566,2853017,6696080,4758758,13195004,9165986,7637176,3730175,6730694,7798906,19685513,26,97,97,3451615,6394998,14,
AGO,2014,6369354,3939127,2574808,6402053,4961483,14323859,10327660,7900787,3202774,6778121,7396602,20634871,27,98,98,3936026,6606555,14,
AGO,2015,7357941,4771347,2292428,4150853,4622278,13950291,10633234,7750133,2921532,5782461,5628050,20829577,28,120,120,3935322,6451334,15,
AGO,2016,9272026,4503916,2297193,4654480,4178049,16549565,11259959,6235991,2613926,4718744,4235736,20292215,29,164,164,4338173,5954070,15,
AGO,2017,11586487,4889354,2621094,5876897,4711535,20262296,11586487,4889354,2621094,5876897,4711535,20262296,30,166,166,4709427,4709427,16,
AGO,2018,14444171,4579529,2684389,10465419,6545767,25627742,11191038,4618395,2576314,5429428,3958842,19856322,31,253,253,4406613,4437393,16,
AGO,2019,17799499,5354625,3905146,13141342,9167669,31010417,11018904,4476062,2529056,5474040,3958121,19557960,32,365,365,5152442,4300630,17,
AIA,1970,3,4,1,4,4,8,41,48,13,47,53,104,0,2,2,4,48,,
AIA,1971,4,4,1,4,5,9,40,46,13,46,52,101,0,2,2,4,46,,
AIA,1972,4,5,1,5,5,10,45,52,14,51,57,113,0,2,2,5,52,,
AIA,1973,5,6,2,5,6,12,47,54,15,54,60,118,0,2,2,6,54,,
AIA,1974,5,6,2,6,7,14,47,54,15,53,60,118,0,2,2,6,54,0,
AIA,1975,6,7,2,7,8,16,48,56,16,55,62,122,0,2,2,7,56,0,
AIA,1976,7,8,2,8,9,18,49,56,16,56,63,124,0,3,3,8,56,0,
AIA,1977,8,10,3,10,11,21,49,57,16,56,63,124,0,3,3,10,57,0,
AIA,1978,10,11,3,11,13,25,52,61,17,61,68,133,0,3,3,11,61,0,
AIA,1979,11,13,4,13,14,28,58,66,19,65,73,146,0,3,3,13,66,0,
AIA,1980,13,15,4,15,17,33,61,68,20,69,77,153,0,3,3,15,68,0,
AIA,1981,15,17,5,17,19,38,62,73,20,73,81,158,0,3,3,17,73,0,
AIA,1982,17,21,5,20,22,44,60,75,20,71,80,157,0,3,3,21,75,0,
AIA,1983,20,23,6,24,27,50,63,72,19,74,83,157,0,3,3,23,72,0,
AIA,1984,25,25,8,23,27,58,69,71,23,63,75,164,0,3,3,25,71,0,
AIA,1985,30,30,9,36,38,73,76,75,23,91,95,185,0,3,3,30,75,0,
AIA,1986,31,49,11,47,50,95,68,108,24,103,109,208,0,3,3,49,108,0,
AIA,1987,42,67,14,52,63,118,82,130,28,101,123,231,0,3,3,67,130,0,
AIA,1988,72,56,17,83,92,148,131,101,31,149,165,266,0,3,3,56,101,0,
AIA,1989,78,75,21,113,118,184,122,118,33,177,185,289,0,3,3,75,118,0,
AIA,1990,95,79,23,111,117,204,168,140,41,198,208,363,0,3,3,79,140,0,
AIA,1991,99,69,27,117,121,210,140,97,38,166,171,297,0,3,3,69,97,0,
AIA,1992,136,76,30,123,151,228,227,127,50,207,252,382,0,3,3,76,127,0,
AIA,1993,147,64,33,147,162,249,243,105,54,243,268,410,0,3,3,64,105,0,
AIA,1994,145,69,38,170,172,277,232,111,61,272,275,443,0,3,3,69,111,0,
AIA,1995,195,77,42,153,202,280,301,119,65,237,312,433,0,3,3,77,119,0,
AIA,1996,214,82,44,159,217,296,320,122,66,239,326,444,0,3,3,82,122,0,
AIA,1997,220,79,52,183,225,331,327,117,77,271,333,491,0,3,3,79,117,0,
AIA,1998,241,118,42,224,273,374,349,171,61,324,396,542,0,3,3,118,171,0,
AIA,1999,309,163,50,194,322,398,436,231,71,274,455,562,0,3,3,163,231,0,
AIA,2000,329,166,59,187,335,406,462,233,83,263,471,570,0,3,3,166,233,0,
AIA,2001,309,132,69,200,291,418,430,184,96,278,405,583,0,3,3,132,184,0,
AIA,2002,339,100,68,189,271,426,447,132,90,249,357,561,0,3,3,100,132,0,
AIA,2003,365,116,72,208,300,461,472,150,93,269,388,596,0,3,3,116,150,,
AIA,2004,450,179,57,227,369,543,560,223,71,282,460,676,0,3,3,179,223,,
AIA,2005,480,217,75,307,460,618,594,268,93,379,569,764,0,3,3,217,268,,
AIA,2006,787,305,86,367,779,765,943,366,103,440,934,917,0,3,3,305,366,,
AIA,2007,837,498,103,387,867,959,910,542,112,421,942,1043,0,3,3,498,542,,
AIA,2008,807,550,115,367,880,958,866,590,123,394,945,1029,0,3,3,550,590,,
AIA,2009,641,227,122,363,590,763,705,249,135,399,649,839,0,3,3,227,249,,
AIA,2010,579,175,129,344,504,723,641,193,143,381,558,800,0,3,3,175,193,,
AIA,2011,664,122,126,370,497,785,701,128,133,391,525,829,0,3,3,122,128,,
AIA,2012,626,136,124,370,499,756,646,140,128,381,515,781,0,3,3,136,140,,
AIA,2013,603,148,121,397,508,761,615,151,123,405,518,776,0,3,3,148,151,,
AIA,2014,667,207,124,519,677,841,647,201,121,503,657,815,0,3,3,207,201,,
AIA,2015,702,225,150,561,745,892,661,212,141,528,702,841,0,3,3,225,212,,
AIA,2016,721,180,141,562,739,865,683,170,133,533,700,819,0,3,3,180,170,,
AIA,2017,491,166,146,755,790,767,491,166,146,755,790,767,0,3,3,166,166,,
AIA,2018,696,398,137,640,1006,865,669,382,132,615,966,832,0,3,3,398,382,,
AIA,2019,1050,196,145,742,961,1025,898,168,124,634,822,877,0,3,3,196,168,,
ALB,1970,6563,4124,1029,2543,2523,11328,250794,101033,11523,47034,27769,402773,2,5,5,3835,122899,1,
ALB,1971,6751,4242,1058,2616,2595,11653,260866,105028,11988,48918,28886,418887,2,5,5,3946,127817,1,
ALB,1972,6946,4362,1089,2692,2670,11988,271344,109207,12468,50918,30028,435701,2,5,5,4058,132890,1,
ALB,1973,7144,4494,1119,2766,2747,12333,282110,113824,12958,52880,31253,453207,2,5,5,4176,138346,1,
ALB,1974,7350,4614,1153,2848,2824,12685,293571,117987,13498,55034,32511,471202,2,5,5,4299,143782,1,
ALB,1975,7563,4743,1185,2936,2908,13051,305371,122765,14026,57425,33734,490301,2,5,5,4411,149351,1,
ALB,1976,7772,4915,1217,2999,2992,13429,317039,128879,14550,59229,35234,510059,2,5,5,4551,156093,1,
ALB,1977,8007,4994,1259,3110,3070,13804,330825,131405,15255,62037,36598,529590,3,5,5,4690,161407,1,
ALB,1978,8239,5151,1287,3218,3172,14211,343696,138293,15736,65238,37685,552371,3,5,5,4766,167385,1,
ALB,1979,8435,5469,1319,3193,3259,14630,354778,149038,16241,64958,40142,574246,3,6,6,4996,178177,1,
ALB,1980,8755,5233,1395,3466,3317,14993,375842,139001,17576,71254,41016,592801,3,7,7,5134,178445,1,
ALB,1981,8976,5655,1371,3564,3500,15508,385415,161146,17258,75848,41109,626861,3,7,7,4997,186672,1,
ALB,1982,9048,6508,1420,3093,3532,15963,390179,185255,17855,63346,48364,645345,3,7,7,5743,214275,1,
ALB,1983,9519,5963,1467,2937,3168,16138,412790,167426,18464,59206,41454,652476,3,7,7,5853,215210,1,
ALB,1984,9833,5235,1553,2774,2892,15930,426434,146174,19492,54913,37333,644310,3,7,7,6099,223554,1,
ALB,1985,9881,5672,1568,2642,2907,16271,428513,157246,19682,51031,35829,655782,3,7,7,5594,203085,1,
ALB,1986,10345,5456,1612,2527,2557,16780,448091,162396,20456,49614,30611,692471,3,7,7,5456,212715,1,
ALB,1987,10785,4817,1663,2575,2594,16647,467150,143376,21104,50918,30539,687014,3,7,7,5502,214509,1,
ALB,1988,10764,4971,1608,2688,3030,16411,466240,147960,20406,53999,39301,677254,3,7,7,5418,211234,1,
ALB,1989,11392,5926,1645,3234,3523,18026,493442,176385,20875,68771,48326,743900,3,6,6,5854,228232,1,
ALB,1990,12227,4108,1715,2413,3652,16228,529610,122273,21763,47597,48487,669725,3,8,8,5810,226517,1,
ALB,1991,14400,1162,3496,1144,4369,15834,460286,25522,32739,16650,42801,482188,3,16,10,1162,33431,1,
ALB,1992,74450,2545,9630,5623,43313,48934,566919,18001,29046,25907,134097,447532,3,75,32,2545,23579,1,
ALB,1993,144617,15969,17092,18658,75359,120976,566937,58160,26541,44250,146849,490314,3,102,71,15969,76181,1,
ALB,1994,170589,31859,24654,20204,69325,177982,555800,96433,31817,39824,137445,531024,3,95,95,31859,126314,1,
ALB,1995,200489,46579,30268,27671,76549,221803,581609,107600,34779,48563,142028,601769,3,93,93,46579,140940,1,
ALB,1996,349428,47124,31288,41839,121065,334359,653060,143813,41262,56021,190960,656540,3,104,104,70600,168541,1,
ALB,1997,348751,56528,34545,36398,129175,331324,543411,100963,75602,37302,158502,585385,3,149,149,68346,107354,1,
ALB,1998,390331,84223,41244,47873,154683,384848,560309,120156,112678,50117,194907,637071,3,151,151,82885,114501,1,
ALB,1999,403710,107805,46190,80467,165784,443594,577654,153316,118529,86730,218294,719194,3,138,138,104436,148458,1,
ALB,2000,414666,159916,48578,100818,217214,501199,592892,205134,113003,107223,283149,769151,3,144,144,159916,205043,1,
ALB,2001,440671,206951,59872,120203,254440,563449,616602,251725,123964,123796,326250,832939,3,143,143,206951,251614,1,
ALB,2002,488607,220117,69200,127872,290470,610494,660801,264742,130567,128194,358276,870726,3,140,140,220117,264625,1,
ALB,2003,544430,243267,75218,141291,312933,677738,729389,285617,129631,143286,376647,918865,3,122,122,243267,285491,1,
ALB,2004,569540,278802,82661,163889,330688,737656,756321,319315,135235,169771,407593,969538,3,103,103,278802,319173,1,
ALB,2005,618767,304937,88709,185062,384867,804163,804669,341853,133267,210969,473603,1023120,3,100,100,304937,341702,1,
ALB,2006,677444,332252,91875,220013,428142,872735,860243,367730,130037,246681,514836,1083510,3,98,98,332252,367568,1,
ALB,2007,789482,351305,101163,272741,530598,965528,969758,384780,134418,293827,614641,1148339,3,90,90,351305,384610,1,
ALB,2008,897974,386649,112163,273437,563565,1080676,1067957,423154,140299,280236,636905,1234466,3,84,84,366882,401597,1,
ALB,2009,925018,395320,127085,288738,570300,1143936,1075598,428575,145545,293439,629643,1275873,3,95,95,374169,405518,1,
ALB,2010,968278,375720,138312,346846,602021,1239645,1092998,396559,151317,349761,626035,1323168,3,104,104,352412,371174,1,
ALB,2011,1018381,408573,142733,380322,676026,1300624,1112364,421373,152303,373104,664764,1356849,3,101,101,381944,393234,1,
ALB,2012,1039151,377566,144541,385682,634054,1332811,1113797,388034,152460,374200,620263,1376079,3,108,108,353044,362333,1,
ALB,2013,1080439,378724,148850,390386,633950,1350053,1134247,381136,156892,380146,616271,1389867,3,106,106,352088,355174,1,
ALB,2014,1127230,358240,159788,393657,658512,1395305,1166158,359619,166924,384528,642517,1414530,3,105,105,337087,339022,1,
ALB,2015,1157411,370324,159361,391098,638749,1434307,1179935,371051,165081,388256,624043,1445915,3,126,126,350164,350889,1,
ALB,2016,1192135,371416,165938,426693,674866,1472479,1205030,372197,172835,432286,667228,1493846,3,124,124,358813,359407,1,
ALB,2017,1234438,388476,178299,489536,722980,1550645,1234438,388476,178299,489536,722980,1550645,3,119,119,381094,381094,1,
ALB,2018,1290389,394224,184731,516748,740395,1635715,1275541,393680,179572,509620,740310,1613777,3,108,108,390720,390188,1,
ALB,2019,1347070,374868,193527,528856,758882,1678309,1318004,374310,185158,540464,760438,1649507,3,110,110,374868,374349,1,
AND,1970,27,12,4,5,6,42,523,232,81,99,112,820,0,0,0,11,220,,
AND,1971,30,12,5,6,6,47,549,224,86,112,111,858,0,0,0,12,211,,
AND,1972,35,15,6,7,8,55,590,253,92,124,128,928,0,0,0,14,239,,
AND,1973,42,19,7,9,10,67,633,287,99,133,148,1000,0,0,0,18,273,,
AND,1974,52,26,8,11,15,82,676,336,109,139,196,1056,0,0,0,24,305,,
AND,1975,62,29,10,12,16,96,680,320,116,131,177,1062,0,0,0,26,290,,
AND,1976,76,33,14,15,20,116,718,312,129,138,192,1097,0,0,0,30,282,,
AND,1977,95,39,18,19,23,147,731,297,135,150,180,1128,0,0,0,36,278,,
