Country,Regioncode,Region,Variable,Year,AGR,MIN,MAN,PU,CON,WRT,TRA,FIRE,GOV,OTH,SUM
CRI,LAM,Latin America,VA,1965,837.3322017137764,4.981650132012275,883.6668426530466,60.67652538974742,313.6206981419064,893.5197898952873,305.5668128719164,374.7385678416856,414.8269081939368,191.4864996011302,4280.416496434445
CRI,LAM,Latin America,VA,1966,900.8570797875163,5.521819959793405,979.4845242570697,65.01777429450472,312.7749033788484,990.497041767195,328.0188546779174,396.9495163915728,492.7220628012601,202.328505240567,4674.172082556244
CRI,LAM,Latin America,VA,1967,965.650643015368,5.901827544931741,1046.891928238641,71.07533090579399,345.5917401854988,1034.198753412143,361.0580381485368,436.3881878551545,539.6324966607467,213.0037107932432,5019.392656760058
CRI,LAM,Latin America,VA,1968,1067.870418289518,6.778942468084037,1202.478401444614,83.79619978950143,385.8515709070596,1138.722434872224,399.0257186009613,461.5890717867571,587.0846214423984,227.7655184715534,5560.962898072671
CRI,LAM,Latin America,VA,1969,1180.692776637315,7.588819468617425,1346.137918478898,95.20459807409621,415.4543876140895,1257.325276011735,457.2549977563623,501.526065813958,665.7381433407526,252.3685312687369,6179.29151446456
CRI,LAM,Latin America,VA,1970,1331.485069240316,9.006859701827471,1597.676084032396,110.8532859865935,469.2469345445784,1544.540133472088,500.516249041096,570.5081464063961,751.0002944895195,279.9739456276107,7164.807002542422
CRI,LAM,Latin America,VA,1971,1308.014393889248,10.0101401651748,1775.642351403225,129.0259558204612,580.7226843156228,1691.751827080199,576.8166837964491,602.1872236650491,881.4394685468451,312.9169627628225,7868.527691445096
CRI,LAM,Latin America,VA,1972,1451.375816303879,11.3858733908943,2019.675915320604,149.3187704682803,716.8956411679608,1859.9133102913,660.7836694123879,681.9188338441312,1081.215080641287,350.3635822405697,8982.846493081295
CRI,LAM,Latin America,VA,1973,1778.78720643287,14.37909417085072,2550.626481076044,161.8377207982781,857.8050486934236,2314.050684910964,795.13084639789,807.9944424398047,1296.374714925215,421.7969339595207,10998.78317380486
CRI,LAM,Latin America,VA,1974,2285.808166236829,20.23105988552574,3588.673700243545,207.8751510440765,1171.594905787942,3102.708893513864,1078.245617463805,1010.954103708164,1707.843139401729,516.0538450602565,14689.98858234574
CRI,LAM,Latin America,VA,1975,3097.222942659464,25.89264406649329,4592.950212048509,306.6133238080914,1469.822139242192,3608.319675921521,1439.486192537594,1381.350146352597,2257.442749030311,628.1965262534485,18807.29655192022
CRI,LAM,Latin America,VA,1976,3817.745489826806,30.76399378611949,5457.051486150244,413.5291979973468,2018.742940466835,4316.332457880651,1742.680025381234,1717.005987419,2905.846782861784,751.0926152322891,23170.79097700231
CRI,LAM,Latin America,VA,1977,5222.089335060398,37.77638027767816,6700.939207337018,526.4016695210368,2312.572041153183,5783.268263199727,1991.84292835027,2102.49408484733,3685.66503441048,932.6935324287008,29295.74247658583
CRI,LAM,Latin America,VA,1978,5585.567631713424,42.74367624643472,7582.059845863524,554.9731448709512,2813.620858788743,6701.567374130809,2330.996535468562,2425.407106072612,4574.688175867635,1429.654592236888,34041.27894125959
CRI,LAM,Latin America,VA,1979,5798.434876499751,47.83336034400322,8484.890224837374,608.582520880861,3747.88575406261,7947.854588953871,2636.928422190982,2691.653732920618,5634.018943253456,1704.634591327043,39302.71701527057
CRI,LAM,Latin America,VA,1980,6680.624160448194,58.18044560454919,10320.30136784255,889.9560254752472,4370.221540720686,9365.119118923922,3182.713828694584,3335.771240867345,6813.063404437738,2012.972100282884,47028.9232332977
CRI,LAM,Latin America,VA,1981,11911.59429158737,81.72656171987016,14497.01421057344,1437.559143135796,5006.597520445525,11826.83203055274,4663.45336633914,4122.26662413386,8260.786563015849,2456.023215372476,64263.85352687608
CRI,LAM,Latin America,VA,1982,21643.4062476744,149.7977812898887,26571.78423234588,2285.718027993147,5083.22652597858,23794.2303913449,8190.97944683483,5754.700153612906,12267.67431427016,3674.457147798233,109415.9742691429
CRI,LAM,Latin America,VA,1983,25777.6886834521,213.5204448756999,37875.18841452005,4997.585163590495,6409.094396548301,28719.68361359636,11468.24740280997,7747.990408089956,17117.8664931509,5253.893856924319,145580.7588775582
CRI,LAM,Latin America,VA,1984,31328.54871416375,277.0104199203131,49137.31728769557,5589.004607406036,9823.398696060836,35706.21317963881,14314.36314133979,9392.882001659482,22255.80488988568,6862.323787408132,184686.8667251784
CRI,LAM,Latin America,VA,1985,33838.37043046945,330.2552998117237,58582.12646823871,6408.692976190327,11963.25944659757,45624.69959060302,17840.79400028397,12669.70880214443,27926.98383039965,8763.907400508973,223948.7982452478
CRI,LAM,Latin America,VA,1986,46696.22260628792,397.178941803561,70453.33417063142,7483.909274694171,13747.0406018869,53350.77925628653,21245.47273008504,17457.02248189703,34213.63199667747,10757.10463699403,275801.6966972441
CRI,LAM,Latin America,VA,1987,46594.27469211823,458.564898707796,81342.2431231535,8680.377664700654,15494.62174131734,65896.32423015476,25680.75493985913,22118.75887561757,39283.10066085059,12642.01095268141,318191.031779161
CRI,LAM,Latin America,VA,1988,56886.12052337745,562.0553938524477,99699.8388325363,10390.52685534447,17835.78164546188,79510.53374033036,31701.18780852194,28065.09964941092,49806.85522030283,15947.11428480704,390405.1139539457
CRI,LAM,Latin America,VA,1989,66464.1497147125,654.9086985423326,116170.5632734091,13565.59515315173,24451.41912314895,93583.94912261024,38240.2080818258,35374.13906788996,65004.4273943789,20880.37285015217,474389.7324798218
CRI,LAM,Latin America,VA,1990,74801.85792716699,765.512059321333,135789.8701328645,16382.86377378551,28412.27599854956,118318.7800138185,48342.89674682525,45844.25207421897,84416.78829563619,27264.25892409564,580339.3559462824
CRI,LAM,Latin America,VA,1991,108400.8999653501,1038.556197289407,184223.6310171739,24442.13996727531,33068.54532813646,157077.6929117898,65501.55025744234,54477.54811104738,100557.5527033859,34058.53537317188,762846.6518320624
CRI,LAM,Latin America,VA,1992,139989.3415549094,1533.072705651545,244848.2868947646,32589.9062867906,45131.47149060754,209554.2115078462,86198.90643250397,69528.05308041754,124417.4508243809,48314.15059702692,1002104.851374899
CRI,LAM,Latin America,VA,1993,163734.9934095942,1649.165102845977,279342.4482028204,40744.59086789528,57532.97387792881,256731.9367752178,106106.1149772518,87656.26106519134,157169.9792658725,62494.01536660737,1213162.478911226
CRI,LAM,Latin America,VA,1994,203575.7180601592,2095.756681764824,330454.8172605393,46606.53038130914,70142.51755857117,300113.6002191278,128988.4147186202,110873.1377499737,205305.5858777566,79052.20761532185,1477208.286123144
CRI,LAM,Latin America,VA,1995,263479.7083750982,2547.803323025387,420067.8452562619,56219.15344873894,90651.27171594654,378067.4101343062,165820.8832258712,139325.8499546749,261123.2647883253,101052.4562833388,1878355.646505588
CRI,LAM,Latin America,VA,1996,287255.2487383355,2762.100434352603,494266.170835813,67922.61103476322,84287.51223053804,445996.2514229334,198445.5895581747,164761.7102860293,308357.5169977124,124076.1732456205,2178130.884784273
CRI,LAM,Latin America,VA,1997,353282.2596822563,3758.068705135133,608919.2753871742,71491.56192129287,102443.2188391719,546512.2684829668,242761.2872931835,200013.3606540486,362402.9767866902,160011.3518807302,2651595.62963265
CRI,LAM,Latin America,VA,1998,425903.6500939011,4796.135084601776,764397.4838372169,83043.48527549434,136780.9940198326,676256.5672201824,277272.2058739776,231514.1452793096,440663.1160995722,203960.3766363279,3244588.159420416
CRI,LAM,Latin America,VA,1999,436119.8866675057,6171.835601378253,1199977.785782334,93302.79665870489,152751.6128437257,772718.6390498249,314376.2473824816,292786.1965501306,541741.397827019,258187.6545997757,4068134.052962881
CRI,LAM,Latin America,VA,2000,423052.5087641169,7382.689704520242,1133269.754193686,114237.4135234815,180442.6884440121,860979.5785890138,376001.36381306,371906.9660994786,634346.708970433,309100.5330596539,4410720.205161456
CRI,LAM,Latin America,VA,2001,429097.7169638438,8458.137508721813,1066499.030904837,142502.4737803197,232998.169233868,963027.1946192849,413100.570539325,454262.9940161845,746796.2498441285,355063.9393847812,4811806.476795294
CRI,LAM,Latin America,VA,2002,467695.1702451832,8845.565428620848,1179163.749303892,149642.3770222665,256405.5936803477,1050095.876090155,498143.0659269693,545570.4430780308,877786.6969166236,410203.1123736078,5443551.650065698
CRI,LAM,Latin America,VA,2003,554021.715737824,9550.377273846332,1340034.119835384,170539.9977424331,292501.9697646307,1210561.750390142,603162.0915345264,647469.516947754,1007901.250209861,470735.5390847899,6306478.328521192
CRI,LAM,Latin America,VA,2004,635786.6081111432,11378.55005069334,1603227.068173037,213730.2839087376,348737.3313888123,1430809.410704048,712464.6355669496,762202.4461793988,1149574.106824374,500447.5531992519,7368357.994106446
CRI,LAM,Latin America,VA,2005,775343.1149251612,14578.0649596653,1870398.582778587,235866.1159516628,390989.2673430934,1693282.831291631,841952.0115925928,931201.8363459334,1327497.424471756,587351.4964115112,8668460.746071594
CRI,LAM,Latin America,VA,2006,924380.6607968733,23725.35843763405,2247710.835491112,241462.7269827479,511544.8500773239,2028724.837747173,1039299.511877074,1181170.381598941,1565822.415785606,694948.1538544955,10458789.73264898
CRI,LAM,Latin America,VA,2007,1030587.127173277,31696.73867338925,2597438.628947285,235866.5830806624,690862.1587348538,2408194.580945099,1219561.583241533,1427528.814629305,1822731.350816836,827385.1820914573,12291852.7483337
CRI,LAM,Latin America,VA,2008,1011879.428511228,35406.5853713426,2851823.459646952,272138.8198821212,868425.4613224152,2816097.859502007,1423570.992467036,1748293.140609709,2233694.679753705,979083.8366757005,14240414.26374222
CRI,LAM,Latin America,VA,2009,1137500.303866879,29664.9599975875,2734666.863309036,452291.6157676027,979457.759447217,2757981.651962021,1431049.429302441,2072338.603896456,2807346.493968983,1179384.200062546,15581681.88158077
CRI,LAM,Latin America,VA,2010,1249977.383756025,27619.31434568228,3055662.43043848,459541.4188901862,1012271.954681268,2972469.867323924,1693904.076381837,2409149.404248378,3374036.031259906,1403477.144430084,17658109.02575577
CRI,LAM,Latin America,VA,2011,1227780.088178527,29260.6938440746,3250123.326967723,462168.9621150293,1028844.458313053,3257126.592173379,1877025.712431689,2716213.57883281,3729607.869736957,1569974.754804608,19148126.03739785
CRI,LAM,Latin America,VA_Q05,1950,101379.4055606386,687.5570969029611,63366.52792848065,5218.421536667823,28141.0962145714,106123.6619946631,10461.17311254029,46564.94055841762,85417.32555317646,40624.02844163388,487984.1379976927
CRI,LAM,Latin America,VA_Q05,1951,107092.6334519456,750.3476993598525,69153.42545619578,5061.082193853717,25062.5471195692,109586.1713055059,10483.28975759852,47011.56798162615,87988.41561999446,40602.3853790651,502791.8659647143
CRI,LAM,Latin America,VA_Q05,1952,119508.9189908042,825.6964223081224,76097.70248945394,5428.207327086629,29917.18223091882,123436.2085488772,12318.97129743117,57922.09669789494,102653.1515566602,46857.23046144772,574965.3660228829
CRI,LAM,Latin America,VA_Q05,1953,124961.6653673099,910.0712943595703,83873.84604232115,6713.145293401823,43849.59031471083,150866.4771152943,14950.85205935991,74787.74923843473,138362.7358180216,60535.64600492808,699811.7785481418
CRI,LAM,Latin America,VA_Q05,1954,123711.354096264,1004.649639310263,92590.36044344206,6634.475621994769,44520.55614310875,145965.0028960493,16189.3841826205,72019.73272848266,149313.6749915058,62202.16182272551,714151.3525655037
CRI,LAM,Latin America,VA_Q05,1955,125968.8605578747,1088.239628831,100294.1677772128,7762.074245495857,49098.911207471,170832.115219375,20502.12996897432,85386.4376421842,188260.9282258972,76400.01086785703,825593.8753411731
CRI,LAM,Latin America,VA_Q05,1956,113917.2491397378,1133.37037434689,104453.5003752581,8024.306483519366,45901.95637804563,165705.8027331921,21652.19551200201,79902.41961444111,199307.0929574117,77850.0960599665,817847.9896279211
CRI,LAM,Latin America,VA_Q05,1957,128747.3300490878,1205.18712590696,111072.2644225822,8234.092273938171,56400.59816356596,174474.4951437681,21762.77873729313,93787.02759998935,208734.4232024111,83131.00332675321,887549.200045296
CRI,LAM,Latin America,VA_Q05,1958,141840.8675264296,1288.777115427697,118776.071756353,9728.816030672173,50361.90570798472,201095.345949209,25987.05794341405,110617.3044515405,258156.4878201353,100402.167256654,1018254.80155782
CRI,LAM,Latin America,VA_Q05,1959,148352.9053964603,1337.832273597143,123297.0854498804,9623.923135462768,50874.99722381842,206176.6907820043,27181.35677655819,114688.5168654771,277963.403890437,126053.9482668466,1085550.660060542
