countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
BTN,2013,53362.804495,48432.572786,18274.456208,42636.414941,65625.054389,105378.345272,53880.36341098607,38260.76373637052,15208.89333841282,35486.10628874422,54619.45284272194,91170.06227108529,.764961,58.5978454166667,58.5978454166667,48978.74,38701.02295026179,.35100001,
BTN,2014,62706.638732,61813.466512,20194.038135,43376.758985,68545.15367699999,119545.746256,50439.77293440661,47600.50740046016,15569.09543684223,33444.28351494272,52849.58136087692,96408.19280294998,.7764479999999999,61.0295144607843,61.0295144607843,64001.831446,49338.54655554723,.35100001,
BTN,2015,74979.970126,71286.962499,23465.545079,43882.902439,81534.52674799999,132080.853395,55454.07416728636,55445.0304535723,17250.78373244551,32262.50163895247,59943.79716553925,102768.668658408,.7873859999999999,64.1519444632786,64.1519444632786,71635.666436,55694.58545909774,.37099999,
BTN,2016,75670.966698,82700.5,25061.3863,44184.403339,78938.34491499999,148678.927195,54011.06171046237,62081.47777207143,17977.65238234902,31697.24150150843,56629.20834989721,110980.6137826183,.7977649999999999,67.1951859068046,67.1951859068046,81814.44032699999,61387.89223521136,.37799999,
BTN,2017,60482.19960299999,96870.483402,28117.314178,49196.284937,70690.286939,166868.267221,40772.65824471244,68680.48821206213,19049.77148622174,33332.87424095685,47896.10531795839,117641.2064579989,.8076099999999999,65.12156855734671,65.12156855734671,95720.947535,67824.24793654497,.38699999,
BWA,1960,18.34892977279608,1.170794501798885,2.866587440692863,4.112428758462421,7.536226565780359,16.71950737133083,1348.010503739045,152.8034596701936,238.9759468684148,372.3163773897789,462.5771832905182,1648.279836960332,.5916098710691613,.7142860513853041,.7142860513853041,,,,
BWA,1961,19.67009710720062,1.56105917536228,3.331439595388421,4.617464002343128,8.763053900403262,18.0329670711901,1413.997094837701,201.7938916902716,272.1399507787586,430.8231997734339,537.6445128693063,1775.108389546427,.6010076124250183,.7142860513853041,.7142860513853041,,,,
BWA,1962,20.93048226150487,2.007075927966563,3.873766653340298,5.122499246223835,9.989880354053028,19.41227862929916,1479.98349719846,262.4487169971093,310.1810083266016,492.875942221259,622.8560942571319,1911.127353879784,.6107495004217751,.7142860513853041,.7142860513853041,,,,
BWA,1963,22.14851760721877,2.397340842084308,4.416094102028982,5.699682056717642,11.30433808672426,20.70956902044206,1527.116785106993,305.6069051609559,347.2466942649322,505.286489196801,686.7648259916796,1990.452516275358,.6208416760979956,.7142860513853041,.7142860513853041,,,,
BWA,1964,23.62951365782851,3.289374828401575,5.113372138703916,6.204717680196517,12.70642621744383,22.61881288607886,1564.823434657679,403.5878027166307,392.1156334574093,508.8323334541023,750.6735530428358,2104.512575813531,.6312387028677744,.7142860513853041,.7142860513853041,,,,
BWA,1965,24.76684802750918,3.902647938405699,6.120551742088158,7.503379573204835,14.54666721937818,24.72672739986786,1583.67670441159,134.1404412323596,452.5911849079522,650.667128385579,847.0437617981473,2006.550119000718,.6409270608867615,.7142860513853041,.7142860513853041,,,,
BWA,1966,26.28230113247272,7.222142095923195,7.067780206514063,7.538772547196998,17.29873920553662,27.17976383121759,1432.850346006474,528.3966915134922,488.6814476187399,632.9378048193777,899.7937689782023,2150.609879481659,.6502950199804508,.7142860513853041,.7142860513853041,,,,
