countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
ABW,1982,354.503969,195.49971,86.52349699999999,613.715679,566.681283,659.7174639999999,797.1697797620045,378.7269030281563,272.1451138955347,945.3625239630943,1056.126159264949,1362.126074184934,.062652,1.79,1.79,193.406091,378.7269388795321,,
ABW,1983,373.379078,205.935016,91.131203,646.4111909999999,596.8560709999999,694.8857849999999,869.580264778756,413.1719118798093,296.8804964819454,1031.263082894044,1152.086489017945,1485.922644232564,.063096,1.79,1.79,203.730733,413.1719174766122,,
ABW,1984,393.355764,216.909813,96.03361799999999,680.986308,628.917876,731.928864,948.6559289136407,450.7031678422107,323.8216881755318,1125.006856587125,1256.781767866168,1620.970414849239,.063469,1.79,1.79,214.549037,450.7032079297679,,
ABW,1985,414.248061,228.434466,101.075154,717.1121529999999,662.0422239999999,770.946641,1034.921695757794,491.620929873222,353.3355331499585,1227.28056207424,1371.120711744772,1768.291915639542,.063661,1.79,1.79,226.026833,491.62095103004,,
ABW,1986,436.251165,240.703512,106.479554,755.3249089999999,697.3677329999999,812.0443849999999,1128.719588955114,536.4691477148006,385.4119153423566,1338.697859707322,1495.522413040788,1929.002855765692,.063621,1.79,1.79,238.130889,536.469134996838,,
ABW,1987,525.110634,289.390966,128.306914,909.045474,840.0889669999999,976.54886,1310.625158653364,622.5048687976409,447.1479455253532,1554.121719326896,1736.028769338254,2239.156144340907,.063408,1.79,1.79,286.085141,622.5048887328945,,
ABW,1988,641.471768,353.753793,156.242246,1110.261524,1023.887478,1194.491095,1555.107364762049,738.4244937773981,531.2365870447376,1844.023877706147,2060.533963893385,2656.728591432219,.063203,1.79,1.79,350.390613,738.4245018572985,,
ABW,1989,747.690383,413.23907,182.67896,1295.182346,1196.044284,1392.525145,1741.889233269559,829.2519488439209,595.0279484307569,2066.795874486963,2308.571825116832,2978.985483404982,.06339,1.79,1.79,408.63892,829.2519916708249,,
ABW,1990,826.00006,453.608576,202.479009,1429.316058,1324.636398,1531.882439,1814.500695448188,860.0781747466019,617.4905431388244,2150.273845573261,2401.322189115871,3096.994982974215,.064433,1.79,1.79,447.424978,860.0781667506036,,
ABW,1991,934.366593,516.31223,225.400603,1616.227229,1481.027158,1746.681277,1957.425823488716,928.6997710759508,671.2326032250571,2321.082700202139,2596.135323871532,3343.605169841886,.066543,1.79,1.79,514.379237,928.6998661663645,.029219,
ABW,1992,1030.135983,573.10162,254.025125,1788.902915,1658.677365,1919.568146,2063.500317851879,989.9843414105192,704.8376018104875,2452.994380053689,2736.774774978252,3540.28769401211,.068874,1.79,1.79,563.950825,989.9843338152922,.030496283,
ABW,1993,1184.307876,638.064177,293.133283,2042.914605,1913.30506,2168.944357,2239.078134752611,1047.587298551535,753.3784009330644,2643.585538439016,2950.416199410408,3799.000908319878,.071072,1.79,1.79,624.538583,1047.587324848364,.031731363,
ABW,1994,1302.755453,733.66788,298.534379,2250.828475,1989.811205,2495.053851,2400.723539412996,1142.251292317828,842.08419788366,2852.037864204256,3204.992389707932,4110.667077064278,.073458,1.79,1.79,752.837726,1142.251377907167,.033067267,
ABW,1995,1342.130618,761.607277,352.270567,2357.786904,2260.797167,2477.239523,2423.634790822576,1202.059511704816,817.9171714368157,2903.090166079739,3214.243728641658,4213.711261634821,.075918,1.79,1.79,722.594603,1202.059606086411,.034454335,
ABW,1996,1486.13122,727.459125,371.675302,2515.286129,2423.388744,2588.317099,2597.919142934793,1126.747742352284,836.0295418920281,3006.858404004503,3359.212099895385,4266.175803628896,.078482,1.79,1.79,699.9122609999999,1126.747700207143,.035907108,
ABW,1997,1537.881437,858.8777719999999,482.879358,2659.856313,2615.84408,2873.34635,2612.239235506931,1307.375163648312,1032.529733079186,3162.953875515773,3628.215375248309,4599.553539105098,.081106,1.79,1.79,836.006312,1307.375202366255,.037406452,
ABW,1998,1687.507063,977.8789089999999,488.850046,2790.322089,2757.420419,3123.794847,2812.643821333505,1479.316340322254,979.9152548706588,3270.266561587375,3942.302357325898,4906.187879394374,.083777,1.79,1.79,920.25501,1479.3163529418,.038946975,
ABW,1999,1802.662545,985.3397629999999,503.000575,2897.844694,2887.051254,3231.529616,2938.637887749521,1477.097442701809,965.5377158527738,3312.624935420054,4014.565024861413,4962.828755446079,.086472,1.79,1.79,971.149865,1477.097555331658,.040518425,
ABW,2000,1656.19,854.9399999999999,718.3,2494.52,2370.47,3353.48,2855.894533616063,1185.193130657105,1056.521885175514,3062.707215330316,3164.00895881852,5186.853891014966,.088761,1.79,1.79,806.41,1185.193109497154,.041917998,
ABW,2001,1682.27,814.6899999999999,843.3,2410.1,2355.7,3394.658,2882.28350228841,1211.85864609438,1136.627388747183,3032.904087494553,3440.407552827749,5103.862141299766,.090305,1.79,1.79,767.61,1211.858642176474,.04257901,
ABW,2002,1846.52,935.165,874.0699999999999,2267.31,2411.36,3511.7,3062.167511197664,1367.585429553264,1149.535864337712,2782.435156909737,3505.766214683263,5110.125617158399,.091379,1.79,1.79,881.75,1367.585601316434,.043016445,
ABW,2003,1976.04,1056.77,894.42,2295.31,2563.58,3658.96,3161.371251407135,1516.819356965714,1189.75111630027,2770.368097936395,3663.36956209901,5136.917631241802,.09231,1.79,1.79,980.01,1516.819354309471,.043385047,
ABW,2004,2089.18,1148.34,923.74,2610,2735.11,4036.147,3259.919710014611,1621.624634000542,1179.05868365687,3027.242134316573,3764.567049755421,5526.65613058568,.093213,1.79,1.79,1073.34,1621.62466341417,.043739103,
ABW,2005,2234.86,1400.84,964.6899999999999,2875.79,3251.76,4224.429999999999,3372.626412093221,1934.429560906575,1206.380833687761,3163.343394915519,4266.388257088394,5594.603304803615,.09423,1.79,1.79,1338.58,1934.429555504007,.044145204,
ABW,2006,2432.04,1526.06,986.88,2855.65,3379.72,4420.91,3542.39128166105,2059.421269057843,1169.942922508014,3097.885379476251,4327.440807621971,5650.613417668055,.095392,1.79,1.79,1462.03,2059.42130927372,.04461759,
ABW,2007,2717.08,1521.61,1026.39,3118.37,3590.47,4792.98,3756.363856770959,1985.425726463454,1190.195776541348,3241.386139773187,4470.422603505548,5839.471779614658,.096587,1.79,1.79,1446.76,1985.425824465314,.045103632,
ABW,2008,2783.7,1633.729,1081.33,3334.79,3744.54,5089.01,3531.141495906535,2025.075880504567,1174.338786306245,3280.622971889434,4288.743833387208,5768.206642114126,.097805,1.79,1.79,1554.87,2025.075899769324,.0455986,
ABW,2009,2616.8,1355.03,1135.19,2876.19,3411.92,4571.29,3390.502928231273,1689.315910062197,1236.782200139541,2833.922747714807,4065.168142039985,5206.003044217363,.099025,1.79,1.79,1265.17,1689.315826216399,.046092659,
ABW,2010,2647.46,1242.18,1162.333,2644.75,3304.78,4391.94,3360.510888906677,1512.207342399084,1207.759865283826,2565.366410628446,3682.195700885546,5058.085192956019,.100114,1.79,1.79,1171.21,1512.207324954398,.046523999,
ABW,2011,2946.89,1294.55,1185.563,3293.48,3998.71,4721.77,3584.339360413563,1521.524698746944,1168.123736622846,3073.367645899156,4206.249394420461,5115.784298756361,.100981,1.79,1.79,1221.08,1521.524818732627,.045493767,
ABW,2012,2843.26,1101.14,1225.45,3422.14,3910.77,4681.219999999999,3438.131219580473,1275.537934987559,1198.240429248023,3143.84620207117,4031.531769458126,5032.142724279942,.101763,1.79,1.79,1025.63,1275.537943503133,.045846071,
ABW,2013,2869.92,1163.38,1278.98,3737.74,4167.17,4882.849999999999,3555.22175822308,1349.315856543453,1268.790481411016,3394.600249088351,4227.164884690837,5369.829351621027,.102558,1.79,1.79,1087.87,1349.3158151835,.046204232,
ABW,2014,2917.24,1154.56,1240.1,3910.35,4226.62,4995.62,3597.501728537023,1295.470592237504,1203.847277266192,3532.194659775944,4222.622189465911,5284.633805887244,.103373,1.79,1.79,1079.05,1295.470655554079,.046571407,
ABW,2015,2934.66,1142.34,1233.39,3863.83,3870.61,5303.599999999999,3486.494258933927,1243.813550638684,1265.579061327788,3487.692872800538,4072.537995817465,5251.677396366305,.104184,1.79,1.79,1066.83,1243.813561314382,.046936773,
ABW,2016,2912.63,1098.85,1254.4,3835.72,3760.89,5340.71,3441.060525808294,1252.961963999416,1285.475434096733,3467.019227626893,4073.497860432554,5341.986494494464,.104977,1.79,1.79,1023.34,1252.962034153163,.047294036,
ABW,2017,3051.92,1137.6,1274.35,4015.9,3944.32,5535.45,3527.440968258645,1314.336635371758,1318.543468277564,3524.742113381864,4147.005789923637,5718.518283833195,.105731,1.79,1.79,1062.09,1314.336691300058,.047633726,
ABW,2018,3239.2,1313.72,1352.97,4237.17,4278.69,5864.37,3486.235806793741,1338.022131164579,1309.329622963375,3778.5150345466,4400.791033729841,5855.595619680954,.106432,1.79,1.79,1238.21,1338.022118396026,.047949538,
ABW,2019,3278.57,1363.92,1367.57,4451.55,4383.13,6078.48,3425.927075059034,1358.657930595028,1282.348610159609,3792.722925745431,4448.004222349648,5724.87322314044,.107076,1.79,1.79,1288.41,1358.658041098905,.048239671,
ABW,2020,2906.378902,1074.148312,1268.406634,2354.209263,3160.61886,4442.524249999999,3013.365749047671,1071.686346013031,1128.669022679685,2308.021905423692,3389.357657146315,4224.279581018362,.1074,1.79,1.79,1074.148312,1071.686346013031,.048385642,
ABW,2021,3194.237235,1142.508866,1197.2283,3709.40226,3999.667287,5243.709374999999,3194.237235,1142.508866,1197.2283,3709.40226,3999.667287,5243.709374999999,.107558,1.79,1.79,1142.508866,1142.508866,.048456825,
ABW,2022,3264.809529,1227.863781,1244.901061,5140.397268,5007.946696,5870.024942999999,3255.1425958987,1264.5923400104,1219.234745012677,4926.33622409798,4911.80915780514,5690.364108350803,.107782,1.79,1.79,1227.863781,1264.59226238015,.04855774,
ABW,2023,3401.789116,1401.606439,1277.61456,5769.68491,5319.749111,6530.945914,3487.591237229326,982.4783739977959,1306.590321423679,5312.702142858271,5037.406374050192,5932.985614317831,.107939,1.79,1.79,1401.606439,982.4783739977959,.048628468,
AFG,1970,70.967106,4.29985,5.130138,7.699731,9.399671999999999,78.69714599999999,214864.531715206,106296.2632227468,25791.62048679851,14474.29728862525,14496.91482036244,773061.5528978257,11.290128,.0449984270799263,.0449984270799263,4.29985,106296.2632227468,,
AFG,1971,76.655665,4.499842,5.541358,8.999684999999999,13.299535,82.397024,205454.6479393333,113382.6764242399,26470.34607315281,18695.96676725946,21151.23708151613,770930.1527731224,11.567667,.0449984270799263,.0449984270799263,4.499842,113382.6764242399,,
AFG,1972,64.81235599999999,4.699835999999999,4.685217,10.599629,12.999545,71.797487,199442.6187952632,99209.84850214365,27827.80157617331,22314.54181620559,20438.27504658122,644488.2261069316,11.853696,.0449984270799263,.0449984270799263,4.699835999999999,99209.84850214365,,
AFG,1973,68.72907099999999,5.6998,4.968351999999999,10.099647,11.499598,77.997271,221137.9677850792,99209.85370499935,29185.25348592939,28043.9505487838,21864.200162352,663151.6274648723,12.157999,.0449984270799263,.0449984270799263,5.6998,99209.85370499935,,
AFG,1974,83.276881,8.499703,6.019997999999999,13.599525,14.399497,96.996607,237082.9056159862,127555.5027349886,29863.98223222842,38598.12515113761,32083.33508746612,699313.405827227,12.469127,.0449984270799263,.0449984270799263,8.499703,127555.5027349886,,
AFG,1975,91.20357399999999,10.399636,6.593011,13.499528,15.199469,106.496275,239697.0884144793,147397.4906628172,41402.33774051244,40708.95989571848,36123.45894543986,742707.5424491267,12.773954,.0449984270799263,.0449984270799263,10.399636,147397.4906628172,,
AFG,1976,94.37424999999999,15.699451,6.822215,15.199469,17.099403,114.995981,241003.5299208989,219678.9532218705,43438.5159623103,53675.52120495163,44441.36434738062,783320.0911959272,13.059851,.0449984270799263,.0449984270799263,15.699451,219678.9532218705,,
AFG,1977,112.465756,16.499423,8.130030999999999,15.499459,19.699312,132.895358,260869.6323873991,206923.4026150721,46832.15309540013,55484.80433169765,53472.22223009085,743820.2612825824,13.340756,.0449984270799263,.0449984270799263,16.499423,206923.4026150721,,
AFG,1978,123.469861,20.59928,8.925507999999999,16.099437,20.59928,148.494814,267404.732178342,239520.9186068373,50225.78562925647,58801.83519253604,57274.69699916636,798897.4046692129,13.611441,.0449984270799263,.0449984270799263,20.59928,239520.9186068373,,
AFG,1979,134.676438,21.529258,9.735617,19.255816,23.483416,161.713716,260932.0748988301,223948.5125076637,49010.03332199379,62917.26412424403,58411.68257837303,778313.035642473,13.655567,.0437307529163287,.0437307529163287,21.529258,223948.5125076637,,
AFG,1980,134.48736,21.21354,9.72195,18.434077,23.15071,160.706221,252453.4853651911,213794.3934601173,47417.53474626844,58357.04761550655,55791.34390732831,749383.6024923687,13.169311,.0441291667271039,.0441291667271039,21.21354,213794.3934601173,3.5307801,
AFG,1981,143.506908,23.171833,10.373969,19.634171,24.556802,172.130086,256920.899297725,222725.6852019342,48256.65764334483,59280.41362177376,56441.82292210087,765517.3212107179,11.937581,.0494799022426396,.0494799022426396,23.171833,222725.6852019342,3.1948059,
AFG,1982,145.200766,23.186447,10.496401,20.175791,25.053199,174.006212,262383.3189649142,224949.3897502895,49282.58339087765,61485.10995785565,58121.004477356,781094.6701381457,10.991378,.0505996078833367,.0505996078833367,23.186447,224949.3897502895,2.9312577,
AFG,1983,143.629814,22.927297,10.382853,19.7652,24.694888,172.010281,275459.5928984585,236074.6892675876,51738.72073103571,63927.33310075233,60802.71770340692,819481.8179489759,10.917982,.0505996078833367,.0505996078833367,22.927297,236074.6892675876,2.9061999,
AFG,1984,141.877719,22.737329,10.256212,19.549842,24.383868,170.037238,280302.1025922982,241176.4725977572,52648.36243131256,65136.9615431988,61846.82293343372,834502.8540168455,11.190221,.0505996063898166,.0505996063898166,22.737329,241176.4725977572,2.968015,
AFG,1985,140.28849,22.426182,10.141256,19.37647,24.145573,168.086829,281126.0994458624,241278.0063047437,52802.75171904526,65482.58764442742,62118.25945641402,836728.21847448,11.426852,.0505996053230165,.0505996053230165,22.426182,241278.0063047437,3.0251212,
AFG,1986,140.242548,22.4269,10.138031,19.331243,24.117678,168.021049,289555.9377023042,248602.3393398706,54386.61021290046,67310.76655844698,63927.95452385661,861763.3170265445,11.420074,.0505996053230165,.0505996053230165,22.4269,248602.3393398706,3.0180943,
AFG,1987,121.934653,19.51088,8.814587,16.816985,20.97075,146.10636,259799.1881837512,223187.9803160619,48797.58224043951,60426.97467201822,57362.38736136141,773305.9692504326,11.387818,.0505996053230165,.0505996053230165,19.51088,223187.9803160619,2.9996514,
AFG,1988,112.517112,17.994589,8.13353,15.522766,19.355472,134.812528,238321.6326894752,204630.382319105,44762.01969500924,55448.02151349059,52632.17093458276,709327.4524641007,11.523298,.0505996053230165,.0505996053230165,17.994589,204630.382319105,3.0302522,
AFG,1989,141.145143,22.576394,10.203569,19.464843,24.275953,169.114001,221497.9373607481,190213.6273638752,41604.61763219861,51514.17313360266,48908.31075969222,659257.2850311351,11.874088,.0505996053230165,.0505996053230165,22.576394,190213.6273638752,3.1164074,
AFG,1990,152.941351,24.465031,11.056118,21.094894,26.305868,183.251531,214577.4977175863,184284.2725682261,40303.94548813215,49912.42360697736,47382.11997061985,638672.8069740167,12.04566,.0505996053230165,.0505996053230165,24.465031,184284.2725682261,3.1489389,
AFG,1991,147.064003,22.37044,10.629772,23.371848,34.428287,169.007742,199266.8715549629,162737.080880591,37422.97873500241,53406.4613795293,59888.95764027608,568861.9617100751,12.238879,.0505996053230165,.0505996053230165,22.37044,162737.080880591,3.186276,
AFG,1992,159.233566,23.070518,11.513247,28.387326,46.39118999999999,175.813389,210752.9318214465,163938.0190090314,39593.37663397588,63362.97720084718,78827.39792846606,578046.2168535604,13.278974,.0505996053230165,.0505996053230165,23.070518,163938.0190090314,3.5621724,
AFG,1993,126.899409,17.53705,9.173012999999999,24.892318,43.68411,134.817588,164349.4552742012,121940.6516489683,30867.85015661149,54368.34030331807,72633.13309794181,433737.3846493419,14.943172,.0505996053230165,.0505996053230165,17.53705,121940.6516489683,4.1194439,
AFG,1994,878.111371,115.904521,63.44343,186.804897,345.347073,898.9163209999999,132593.8475195113,93963.12778857257,24891.21644873277,47570.10572511709,66947.16090733929,337182.2380373328,16.250794,.425099934219993,.425099934219993,115.904521,93963.12778857257,4.522872,
AFG,1995,2730.06776,344.65589,197.593763,622.9484259999999,1198.346056,2696.916667,206015.9329013869,139635.6774540287,38742.38091005583,79277.78514222469,116094.6611622371,505552.7892246297,17.065836,.833333333332312,.833333333332312,344.65589,139635.6774540287,4.7775841,
AFG,1996,8185.799771,989.2942399999999,591.263458,1985.232854,3940.61062,7810.968827,202039.9571282831,131094.6287474371,37917.77846885311,82634.17512879483,124865.4589761268,478908.6247040781,17.763266,2.50002250022193,2.50002250022193,989.2942399999999,131094.6287474371,4.9459848,
AFG,1997,9805.763284999999,1135.759758,707.4110499999999,2509.583371,5109.540000999999,9048.962718999999,198172.0225470839,123234.0556737971,37146.55079866323,85533.1844042064,132570.0402324584,454288.1168935692,18.452091,3.00003000029632,3.00003000029632,1135.759758,123234.0556737971,5.1112685,
AFG,1998,9771.705416999999,1086.508451,710.9703459999999,2625.247973,5458.382788,8736.033093,195273.3680818098,116570.6093600804,36915.5933186208,88473.87561063725,140035.8583079378,433669.1658152477,19.159996,3.00005250277158,3.00005250277158,1086.508451,116570.6093600804,5.2829165,
AFG,1999,146476.323097,15626.040652,10515.705347,41044.445513,86857.48813099999,126804.759728,191872.3291387966,109894.7982999369,35790.60183622207,90671.61019758493,146067.900835958,412621.6970590622,19.887785,46.6195310771889,46.6195310771889,15626.040652,109894.7982999369,5.4754481,
AFG,2000,199141.933246,20420.42365,14314.010481,58015.469775,124630.678894,167260.76675,186881.0166321039,102884.6342182313,34901.93610302358,91815.99595627778,150151.6355335127,389913.4165497057,20.130327,47.3575747311828,47.3575747311828,20420.42365,102884.6342182313,5.5333672,
AFG,2001,205387.379444,23382.594874,15323.823474,58011.225701,130129.562464,171975.001917,176818.8867063009,108076.4203290178,34277.39148005574,84224.62025028782,143824.7193413309,367783.1734083011,20.284307,47.500014516129,47.500014516129,23382.594874,108076.4203290178,5.5625749,
AFG,2002,225164,22875,15514,60068,121090,202531,271585.6976328576,148133.1809332655,48620.27329836712,122186.4882078427,187507.5935997481,606832.5972197442,21.378117,47.263,47.263,22875,148133.1809332655,5.9317522,
AFG,2003,286426.835109,26079.289016,21683.378083,99150.34168699999,194461.299949,238878.543946,314650.5532144702,153813.2776821869,61890.99330813771,183688.1339238198,274252.5208920482,651873.8638343827,22.733049,48.7627535833333,48.7627535833333,26079.289016,153813.2776821869,6.4039259,
AFG,2004,290709.233794,41304.296897,26534.554272,86424.22179099999,181628.207229,263344.099524,293382.941494111,178230.4682304703,72225.40548839986,149405.3634395798,253785.4974204904,662173.4000544861,23.560654,47.8453125,47.8453125,41304.296897,178230.4682304703,6.6769948,
AFG,2005,330582.524051,58966.414172,33115.100086,92952.72274099999,195140.240297,320476.520753,332725.4690160363,183589.6799466847,74216.57397321751,160308.8219686435,266687.3756999961,722318.695724666,24.404567,49.4945975,49.4945975,58966.414172,183589.6799466847,6.9747381,
AFG,2006,344267.821321,71623.96567999999,41017.730693,105289.226431,198098.651888,364100.092237,332227.7740707123,173214.1762075592,98889.3436047921,158647.2561178508,258197.2663251415,782618.9035302774,25.424094,49.9253308333333,49.9253308333333,71623.96567999999,173214.1762075592,7.3163462,
AFG,2007,473475.872735,74331.76584599999,57024.591745,106013.888613,211259.106167,499587.012772,367876.3494405264,178820.3919384807,125637.9418471269,160787.7551820208,260699.9886014036,988398.8086013801,25.909852,49.9620177703972,49.9620177703972,74331.76584599999,178820.3919384807,7.3730936,
AFG,2008,450500.395409,64574.215628,53661.16517399999,107381.134876,158739.516475,517377.394612,331298.4058641168,152580.3495937082,117654.6563083024,183713.3690333304,232026.2396330658,915968.4695968447,26.482622,50.2496147435897,50.2496147435897,64574.215628,152580.3495937082,7.4865642,
AFG,2009,495746.456507,77013.225735,80020.05304,121123.953758,173445.901153,600457.787888,369986.2989468955,235933.1995193667,165649.9868417307,265201.8544440328,305151.1476552871,1065746.575816903,27.466101,50.325,50.325,77013.225735,235933.1995193667,7.8418703,
AFG,2010,596540.887627,92436.27103399999,126228.647511,108849.011152,220552.285844,703502.531481,542662.5076357056,214836.4127806021,188161.8912419154,302430.0816973588,372230.1273803524,1092041.087521264,28.284089,46.4524610013175,46.4524610013175,92436.27103399999,214836.4127806021,8.1241198,
AFG,2011,755341.9218479999,110912.256102,156355.855018,94212.88547199999,278971.612356,837851.3060839999,668460.1187784857,220263.7932377237,264947.9447420111,398552.4518093767,465513.6623379824,1178000.876247029,29.347708,46.747007738581,46.747007738581,110912.256102,220263.7932377237,8.5547895,
AFG,2012,942929.8469529999,153445.559153,219333.054039,127482.258064,435231.859884,1007958.858324,1135230.408603425,264851.2684962156,325851.5329678438,366810.1854792124,688016.8843859386,1297021.857747205,30.560034,50.9214,50.9214,153445.559153,264851.2684962156,9.0679302,
AFG,2013,973762.8666149999,165352.498176,239414.814898,167793.210714,444066.962168,1102256.428235,1347265.687034065,245001.5343128631,333959.6232733602,246036.6766950077,718162.0482025014,1370730.728791469,31.622704,55.3775,55.3775,165352.498176,245001.5343128631,9.5027943,
AFG,2014,905379.488514,160056.065563,248772.296544,177081.126664,374936.340515,1116352.63677,1188526.827450567,171922.7975468009,317046.7091811637,351225.5788670931,531284.8319402006,1402212.189276917,32.792523,57.2475,57.2475,160056.065563,171922.7975468009,9.9900923,
AFG,2015,915260.4403,165788.21732,249787.760144,199978.926856,387458.67901,1143356.66561,1184807.031408796,170157.2374502984,318613.3370160286,263482.6808007392,520924.5577856337,1366840.37794713,33.831764,61.1434615416667,61.1434615416667,165788.21732,170157.2374502984,10.283115,
AFG,2016,970202.4766719999,158244.140429,279586.968195,225620.582046,399510.187684,1236815.285544,1121472.588901014,168988.4309820213,333215.9759131451,234862.3242167165,458644.7771494114,1404945.209509564,34.700612,67.86608576923081,67.86608576923081,158244.140429,168988.4309820213,10.49331,
AFG,2017,993728.431933,179625.817614,271290.845858,284222.231615,437588.567335,1294844.692237,1126166.056832033,183573.5668397585,309956.4392880613,293695.8444368848,493383.5033301769,1429696.945222312,35.688935,68.0269040822312,68.0269040822312,179625.817614,191821.8583017419,10.76252,
AFG,2018,1216999.92695,193869.250508,284279.799568,212223.794737,557457.935751,1359224.725733,1379016.54427965,196099.4749032989,314882.8379924158,222771.5331808311,658493.6249791434,1455428.183611828,36.743039,72.083247177304,72.083247177304,193869.250508,207032.3764923647,10.754676,
AFG,2019,1338629.148082,189245.561026,323478.372014,184730.921827,530116.587285,1505967.415663,1455774.585193809,195602.3997800381,358474.5880239668,193893.0447816103,586338.7105545814,1611761.370566852,37.856121,77.73794917833671,77.73794917833671,189245.561026,195602.3997800381,10.734631,
AFG,2020,1416825.504367,175840.043762,339368.950864,159956.028184,557024.997816,1534965.529361,1473491.076819524,179307.603173188,356726.6011058242,167324.796888328,589003.2459119326,1578543.86268353,39.068979,76.8135364354897,76.8135364354897,175840.043762,179307.603173188,10.526213,
AFG,2021,1107015.817569,162485.895245,266028.822154,179445.448147,463804.223097,1251171.760018,1107015.817569,162485.895245,266028.822154,179445.448147,463804.223097,1251171.760018,40.000412,82.52610752688172,82.52610752688172,162485.895245,162485.895245,10.771551,
AFG,2022,1252785.967586,213929.828689,280373.621565,235896.769338,699544.7765329999,1283441.410645,1113613.369338517,209864.3395594836,262937.6491956714,212844.4527096602,634052.0525396396,1173096.009985535,40.578842,90.5426396953405,90.5426396953405,213929.828689,209864.3395594836,9.9017668,
AFG,2023,1321735,205645,287609,227685,685400,1357275,1182460.471206718,197721.1021054831,265749.7232806682,193629.2434180146,638751.3097588698,1204898.426884818,41.454761,82.67623763440861,82.67623763440861,205645,197721.1021054831,9.8838081,
AGO,1970,.000051,.000027,.000031,.000039,.000036,.000109,6254044.775145618,2022441.69950366,1544868.095375214,3157866.699530163,4282496.684145655,11116216.9898046,5.852787999999999,2.86251100000e-08,2.86251100000e-08,.000026,1629403.971942753,3.1970692,
AGO,1971,.000053,.000028,.000032,.00004,.000037,.000113,6631483.85054046,2141942.488006768,1634013.179797229,3353866.14546864,4539879.843241927,11783189.7084933,5.991102,2.81911200000e-08,2.81911200000e-08,.000027,1725681.054532976,3.2575243,
AGO,1972,.000052,.000027,.000032,.000039,.000037,.000111,6642570.059371933,2153838.490234649,1639926.325748592,3361221.35304422,4562241.676179248,11806756.79720183,6.174262,2.70528150000e-08,2.70528150000e-08,.000026,1735265.340341826,3.3415651,
AGO,1973,.000057,.00003,.000035,.000044,.000041,.000123,7183547.905176776,2330812.066557902,1778597.889939879,3630064.969699307,4945457.088507009,12763103.08250408,6.388528,2.45146200000e-08,2.45146200000e-08,.000029,1877846.131919434,3.4414363,
